Name,Description,Model,Predictions
HBM364.JRNL.422,slide-seq data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"Transcriptomics	Zoology	Gastroenterology
"
HBM829.FJPP.583,snatac-seq data from the small intestine of a 24-year-old white male,gpt-3.5-turbo,"Genetics	Microbiology	Biology
"
HBM846.WXJK.587,snrna-seq (10x genomics v3) data from the kidney (left) of a 56-year-old black or african american male,gpt-3.5-turbo,"Anatomy	Medical biotechnology	Biology
"
HBM976.ZTXZ.422,slide-seq [salmon] data from the kidney (left) of a 66-year-old white male,gpt-3.5-turbo,"Anatomy	Medical informatics	Immunology
"
HBM429.DWKZ.323,codex [cytokit + sprm] data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"Human genetics    Clinical studies   Respiratory medicine
"
HBM659.WFXT.729,snrnaseq (snare-seq2) data from the kidney (left) of a 76.0-year-old white male,gpt-3.5-turbo,"Anatomy	Cell biology	Human biology
"
HBM645.XLLN.924,scirna-seq data from the heart of a 43-year-old white female,gpt-3.5-turbo,"Biomedical science   Genomics   Data submission, annotation, and curation
"
HBM469.ZSKB.898,snrna-seq [salmon] data from the bladder of a 18-year-old white male,gpt-3.5-turbo,"Transcriptomics    Human biology    Genetics
"
HBM537.MVDQ.934,snrna-seq [salmon] data from the heart of a 37-year-old white male,gpt-3.5-turbo,"Genetics	Genomics	Biology
"
HBM978.KXLG.227,multiplex ion beam imaging data from the uterus of a 24.1-year-old unknown female,gpt-3.5-turbo,"Gastroenterology	Zoology	Proteomics
"
HBM452.SKFP.725,snatac-seq data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"Genetics	Ageing	Surgery
"
HBM829.VFVG.927,bulk rna-seq [salmon] data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"Cell biology\tGenetics\tHuman biology
"
HBM854.GCMW.458,snrna-seq (10x genomics v3) data from the kidney (right) of a 54-year-old black or african american female,gpt-3.5-turbo,"RNA, Genetics, Biology
"
HBM252.HMBK.543,scrna-seq (10x genomics v3) data from the lymph node of a 1-year-old white male,gpt-3.5-turbo,"Genetics	Genomics	Biology
"
HBM949.XCRM.573,snrna-seq [salmon] data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"Anatomy	Medicine	Biology
"
HBM788.HVVL.358,lc-ms data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Biology	Microbiology	Gastroenterology
"
HBM265.NQCH.947,snrna-seq [salmon] data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"Biology	Genetics	Gastroenterology
"
HBM977.LLMG.325,snatacseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"Biology	Taxonomy	Genetics
"
HBM969.RXZL.288,snatac-seq [snapatac] data from the large intestine of a 37-year-old white male,gpt-3.5-turbo,"Cell biology\tBiomedical science\tGenetics
"
HBM382.ZLQJ.654,snatacseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"RNA	Cell biology	Gastroenterology
"
HBM329.SNBL.255,snatac-seq data from the large intestine of a 37-year-old white male,gpt-3.5-turbo,"Biochemistry   Molecular biology   Proteomics
"
HBM657.XWTH.877,lc-ms data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"Bioinformatics	Molecular biology	Genetics
"
HBM789.WPJN.678,snatac-seq data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"Genetics	Medicine	Biology
"
HBM528.NMQV.274,codex [cytokit + sprm] data from the spleen of a 21-year-old black or african american female,gpt-3.5-turbo,"Biomedical science	Genetics	Immunology
"
HBM974.RQNL.845,snrna-seq (snare-seq2) [salmon] data from the kidney (right) of a 54.0-year-old white male,gpt-3.5-turbo,"Biomedical science	Molecular biology	Transcriptomics
"
HBM695.BJZM.557,lc-ms bottom up data from the kidney (left) of a 56-year-old white female,gpt-3.5-turbo,"Biomedical science    Genomics    Human genetics
"
HBM275.JHWK.637,sciatac-seq data from the lung (right) of a 43-year-old white female,gpt-3.5-turbo,"Gastroenterology	Genetics	Microbiology
"
HBM869.VZJM.366,codex data from the lymph node of a 18-year-old white male,gpt-3.5-turbo,"Biology	Molecular biology	Genetics
"
HBM242.LSCK.393,codex data from the large intestine of a 37-year-old white male,gpt-3.5-turbo,"""Bioinformatics""	""Biomedical science""	""Immunology""
"
HBM659.TVWH.432,scrna-seq (10x genomics v3) data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Biomedical science    Genomics    Human biology
"
HBM498.TCSV.345,codex data from the spleen of a 14-year-old black or african american female,gpt-3.5-turbo,"Biochemistry	Molecular biology	Human biology
"
HBM724.WBBC.362,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"""DNA replication and recombination""	""Genetics""	""Transcriptomics""
"
HBM549.CJSK.997,multiplex ion beam imaging data from the uterus of a 16.4-year-old asian female,gpt-3.5-turbo,"Cell biology	Molecular biology	Human biology
"
HBM892.VLVC.242,snrna-seq (10x genomics v3) data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"Microbiology	Genetics	Medicine
"
HBM238.GTNW.259,codex data from the small intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"Bioinformatics	Molecular biology	Genetics
"
HBM296.NBPZ.987,snatac-seq data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"Genetics	Pediatrics	Molecular biology
"
HBM562.FGZT.852,multiplex ion beam imaging data from the uterus of a 21.3-year-old unknown female,gpt-3.5-turbo,"Transcriptomics	Anatomy	RNA
"
HBM543.KQKJ.535,seqfish [lab processed] data from the small intestine of a 62-year-old white female,gpt-3.5-turbo,"Anatomy   Biomarkers   Human biology
"
HBM836.FPBQ.686,snrna-seq (10x genomics v3) data from the kidney (right) of a 57-year-old white male,gpt-3.5-turbo,"Bioinformatics	Genomics	Molecular biology
"
HBM537.JPHF.622,multiplex ion beam imaging data from the uterus of a 26.9-year-old unknown female,gpt-3.5-turbo,"Microbiology	Molecular biology	Gastroenterology
"
HBM578.ZCCJ.565,snrna-seq (10x genomics v3) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Genetics	Epigenetics	Cell biology
"
HBM872.JGDD.956,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Anatomy	Tissue imaging	Data acquisition
"
HBM676.FZMP.457,bulk rna-seq [salmon] data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"Cell biology   Biomarkers   Sequence analysis
"
HBM769.BDBL.437,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"RNA, Genetics, Biology
"
HBM838.VLBV.829,multiplex ion beam imaging data from the uterus of a 28-year-old white female,gpt-3.5-turbo,"Anatomy	Medicine	Human biology
"
HBM659.XHFH.996,codex data from the spleen of a 47-year-old white male,gpt-3.5-turbo,"RNA, Biology, Genomics
"
HBM387.KXLD.867,slide-seq data from the kidney (left) of a 66-year-old white male,gpt-3.5-turbo,"Human genetics   Transcriptomics   Respiratory medicine
"
HBM338.SSPB.265,snatac-seq data from the large intestine of a 37-year-old white male,gpt-3.5-turbo,"Biology	RNA	Gastroenterology
"
HBM436.XFFT.833,snrna-seq (snare-seq2) [salmon] data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"""RNA splicing""   ""Respiratory medicine""    ""Human biology""
"
HBM977.JFFT.795,snatacseq (snare-seq2) data from the kidney (left) of a 25-year-old white female,gpt-3.5-turbo,"Anatomy\tCell biology\tImmunology
"
HBM447.CTPP.495,multiplex ion beam imaging data from the uterus of a 31.5-year-old unknown female,gpt-3.5-turbo,"Anatomy\tBiomedical science\tGenetics
"
HBM775.LKTG.696,multiplex ion beam imaging data from the uterus of a 20.1-year-old black or african american female,gpt-3.5-turbo,"Anatomy	Molecular biology	Human biology
"
HBM625.BPDM.987,codex [cytokit + sprm] data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"Genomics\tHuman biology\tMicrobiology
"
HBM559.JCQF.496,multiplex ion beam imaging data from the uterus of a 31.5-year-old unknown female,gpt-3.5-turbo,"RNA	sequence analysis
"
HBM284.SBPR.357,codex data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"Medicine
"
HBM672.CLPB.355,lc-ms bottom up data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"Genomics
"
HBM649.QJJM.548,multiplex ion beam imaging data from the uterus of a 39.6-year-old american indian or alaska native female,gpt-3.5-turbo,"Genetics	Genomics	Biology
"
HBM937.TDGJ.774,pas stained microscopy data from the kidney (left) of a 77-year-old white female,gpt-3.5-turbo,"Anatomy	Human biology	Gynaecology and obstetrics
"
HBM795.GWKV.825,codex [cytokit + sprm] data from the small intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"Anatomy	Proteomics	Microscopy
"
HBM355.MXVH.487,lc-ms data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Microbiology	Molecular biology	Gastroenterology
"
HBM723.BZKF.992,codex data from the lymph node of a 42-year-old white female,gpt-3.5-turbo,"Anatomy	Human biology	Microbiology
"
HBM236.KSJH.889,snrna-seq (snare-seq2) [salmon] data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"Gastroenterology	Immunology	Human biology
"
HBM876.HTRX.668,slide-seq [salmon] data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"Bioinformatics	Genetics	Small molecules
"
HBM852.NKST.623,codex data from the large intestine of a 37-year-old white male,gpt-3.5-turbo,"Anatomy	Molecular biology	Imaging data acquisition
"
HBM988.XDFD.773,snrna-seq [salmon] data from the kidney (right) of a 29.0-year-old white male,gpt-3.5-turbo,"Anatomy   	
"
HBM748.MMQM.339,snatac-seq data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"Microscopy   	
"
HBM576.BXNR.786,lc-ms data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"Medical biotechnology
"
HBM234.FFHQ.425,lc-ms bottom up data from the kidney (right) of a 66-year-old white female,gpt-3.5-turbo,"Microbiology\tHuman biology\tBiology
"
HBM359.CQKZ.649,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Biochemistry	Metabolomics	Human biology
"
HBM894.MXVF.534,snrna-seq [salmon] data from the large intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"Biology	Molecular biology	Microbiology
"
HBM253.MXKW.373,codex [cytokit + sprm] data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"Transcriptomics   Biological Sciences   Genetics
"
HBM666.QBKB.629,bulk atac-seq data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"Bioinformatics	Molecular biology	Genomics
"
HBM339.FPMK.994,snrna-seq (snare-seq2) [salmon] data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"Microbiology	Genetics	Gastroenterology
"
HBM752.FKLX.383,snatacseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Transcriptomics   Genetics    Human biology
"
HBM457.RCGR.399,autofluorescence microscopy data from the kidney (right) of a 44-year-old white female,gpt-3.5-turbo,"Cell biology   RNA    Genetics
"
HBM849.HFFR.425,ms data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"Biochemistry	Metabolomics	Microbiology
"
HBM258.WPBZ.892,multiplex ion beam imaging data from the uterus of a 16.4-year-old asian female,gpt-3.5-turbo,"Anatomy    Human biology    Proteomics
"
HBM482.XXBM.376,sciatac-seq [snapatac] data from the pancreas of a 43-year-old white female,gpt-3.5-turbo,"Genetics    Molecular biology      Respiratory medicine
"
HBM798.GKGR.937,ms data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Microbiology     Genetics    RNA
"
HBM836.GZRM.279,bulk rna-seq [salmon] data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"Cell biology\tBioinformatics\tImmunology
"
HBM528.JBWT.682,lc-ms data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"Genomics\tBiomedical science\tBiology
"
HBM575.GQQG.346,snrna-seq (10x genomics v3) data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"Transcriptomics   Genetics   Human biology
"
HBM774.TGWX.478,slide-seq [salmon] data from the kidney (left) of a 66-year-old white male,gpt-3.5-turbo,"Genomics   Sequence analysis    Transcriptomics
"
HBM688.XSDW.776,multiplex ion beam imaging data from the uterus of a 22.3-year-old white female,gpt-3.5-turbo,"Anatomy	Medicine	Human biology
"
HBM874.LSWP.695,lc-ms data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"Microbiology   Human biology   Genetics
"
HBM545.PQSZ.997,snrna-seq (10x genomics v3) data from the kidney (right) of a 54-year-old black or african american female,gpt-3.5-turbo,"Anatomy	Molecular biology	Urology and nephrology
"
HBM752.KZCK.589,snrna-seq [salmon] data from the kidney (right) of a 54-year-old black or african american female,gpt-3.5-turbo,"Transcriptomics   Molecular biology   Human genetics
"
HBM829.QZQP.626,codex [cytokit + sprm] data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"Human genetics   Genomics   Microbiology
"
HBM328.FTJW.669,snrnaseq (snare-seq2) data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"""RNA"",""Biology"",""Human genetics""
"
HBM237.QHSL.933,scrna-seq (10x genomics) [salmon] data from the knee (right) of a 31-year-old black or african american female,gpt-3.5-turbo,"Microbiology   Medicine   Human biology
"
HBM765.WZQX.695,snatac-seq (snare-seq2) [snapatac] data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Transcriptomics   Genetics   Biology
"
HBM384.LLDR.794,snrna-seq [salmon] data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"Bioinformatics	Molecular biology	Genomics
"
HBM946.GRVG.379,codex [cytokit + sprm] data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Anatomy	Molecular biology	Human biology
"
HBM522.WKQN.772,whole genome sequencing data from the blood of a 38-year-old white male,gpt-3.5-turbo,"Anatomy	Medicine	Biology
"
HBM496.NWMZ.649,snrna-seq (10x genomics v3) data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"Transcriptomics     Human biology      Genetics
"
HBM353.PBPQ.757,codex [cytokit + sprm] data from the thymus of a 14-year-old black or african american female,gpt-3.5-turbo,"Transcriptomics	Cell biology	Genetics
"
HBM473.FKKH.583,pas stained microscopy data from the kidney (right) of a 31-year-old white male,gpt-3.5-turbo,"Microbiology    Gastroenterology    Human biology
"
HBM459.BBRT.432,snrnaseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"Cell biology	Taxonomy	Medicine
"
HBM827.SJBP.777,codex data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"Cell biology   Bioinformatics   Genetics
"
HBM585.LMTT.825,snatac-seq [snapatac] data from the small intestine of a 24-year-old white male,gpt-3.5-turbo,"Genomics	Immunology	Molecular biology
"
HBM244.TJLK.223,codex data from the spleen of a 18-year-old white male,gpt-3.5-turbo,"Genetics	Cell biology	Molecular biology
"
HBM893.FNLL.223,codex [cytokit + sprm] data from the spleen of a 18-year-old black or african american male,gpt-3.5-turbo,"Genetics    Microbiology    Human biology
"
HBM463.QNLT.332,snrna-seq (10x genomics v3) data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Genetics	Genomics	Sequencing
"
HBM375.KNVL.645,snrnaseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"Cell biology   Human biology   Genetics
"
HBM779.FQMX.497,snrna-seq [salmon] data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"Biology	Molecular biology	Immunology
"
HBM769.NBQL.534,codex data from the thymus of a 10-year-old white male,gpt-3.5-turbo,"Anatomy	Microbiology	Cell biology
"
HBM638.GFNR.793,snatacseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"Genetics	Transcriptomics	Bioinformatics
"
