Name,Description,Model,Predictions,Hallucinations
Time series transcriptional profiling of Ustilago maydis infecting Zea mays,In-depth transcriptional profiling of the plant-associated development of a cross between U. maydis FB1 and FB2 wildtype strains.,gpt-3.5-turbo,"{'Genetics', 'Microbiology', 'Genomics'}",set()
<i>Babesia ovis</i> Selcuk Genome Sequence and Annotation,Genome Sequence and Annotation of Babesia ovis Selcuk,gpt-3.5-turbo,"{'Developmental biology', 'Transcriptomics', 'Plant biology'}",set()
Wild vs aposymbiotic larvae,First and second instar tsetse larvae were collected from two distinct cohorts of pregnant WT or aposymbiotic flies. Total RNA from these larvae was extracted.,gpt-3.5-turbo,{'Genomics'},"{'Genome sequence analysis', 'Annotation'}"
Glossina morsitans morsitans Raw sequence reads,Antennae of unfed and fed tsetse flies,gpt-3.5-turbo,"{'Genetics', 'Animal study', 'Biology'}",set()
"Mosquito surveillance in City of Suffolk, Virginia, USA. 23434, 2009",Mosquito surveillance from City of Suffolk Mosquito Control 2009. (MapVEu VBP0000537),gpt-3.5-turbo,"{'Genomics', 'Animal study', 'Microbiology'}",set()
Aedes aegypti male reproductive organs RNA-Seq,"As part of a proteomic characterization of Ae. aegypti sperm and seminal fluid, we generated transcriptomes for testes and the male accessory glands--the primary contributors to Ae. aegypti sperm and seminal fluid, respectively.",gpt-3.5-turbo,"{'Zoology', 'Environmental sciences', 'Public health and epidemiology'}",set()
Microsatellite Markers,Genomic location of microsatellite sequences in P. falciparum,gpt-3.5-turbo,"{'Genetics', 'Transcriptomics', 'RNA'}",set()
Gametocyte stages I-V transcriptomes,Gametocyte (stage I-V) transcriptomes for P. falciparum 3D7.,gpt-3.5-turbo,"{'Genetics', 'Population genomics', 'Genomics'}",set()
Gene expression levels in Anopheles male reproductive organs (An. arabiensis),Gene expression was determined for Male accessory gland and testes,gpt-3.5-turbo,"{'Parasitology', 'Transcriptomics', 'Molecular biology'}",set()
Biomphalaria glabrata transcriptome,The B. glabrata genome is expected to be sequenced at 4- to 6-fold coverage.,gpt-3.5-turbo,"{'Gene regulation', 'Gene expression', 'Anatomy'}",set()
"A transcriptomic survey of the impact of environmental stress on response to dengue virus in the mosquito, Aedes aegypti",RNA-Seq of stressed and optimal dengue and control mosquitos at 3 and 18 hours post bloodmeal.,gpt-3.5-turbo,"{'Genetics', 'Transcriptomics', 'Genomics'}",set()
"Mosquito surveillance in Desplaines Valley Mosquito Abatement, Illinois, USA, 2018",Desplaines Valley Mosquito Abatement 2018. (MapVEu VBP0000480),gpt-3.5-turbo,"{'Transcriptomics', 'Environmental sciences', 'Virology'}",set()
DNA damage-induced transcriptome changes in Saccharomyces cerevisiae,DNA damage-induced transcriptome changes in budding yeasts Saccharomyces cerevisiae and Candida glabrata,gpt-3.5-turbo,"{'Parasitology', 'Environmental sciences', 'Public health and epidemiology'}",set()
<i>Histoplasma capsulatum</i> H143 Genome Sequence and Annotation,Histoplasma capsulatum H143 Genome Sequence and Annotation,gpt-3.5-turbo,"{'Genetics', 'Transcriptomics', 'Molecular biology'}",set()
<i>Claviceps purpurea</i> 20.1 Genome Sequence and Annotation,Genome Sequence and Annotation of Claviceps purpurea 20.1,gpt-3.5-turbo,"{'Genomics', 'Computational biology', 'Microbiology'}",set()
"Contemporary Resistance Status of Anopheles Stephensi against Insecticides in District Dungarpur, Rajasthan, India","Susceptability study against Anopheles stephensi in the Dungarpur region of Rajasthan, India.",gpt-3.5-turbo,"{'Genomics', 'Taxonomy', 'Biology'}",set()
Small non-coding RNAs by tissue,The purpose of this study was to broaden our view of small ncRNAs in the female mosquito. The authors classified multiple small ncRNA groups across mosquito tissues.,gpt-3.5-turbo,"{'Tropical medicine', 'Microbiology', 'Infectious disease'}",set()
Gut transcriptome of unfed ticks injected with recombinant mouse adiponectin,Transcriptional alterations in the unfed tick gut in the presence of mammalian adiponectin. The mouse recombinant adinopectin was injected.,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Molecular biology'}",set()
Trophozoite Transcriptome of Giardia assemblage A strain AS175 (gassAWB2019 aligned),Trophozoite transcriptome of G. Assemblage A strain AS175 at passage 4 and 33,gpt-3.5-turbo,"{'Gastroenterology', 'Animal study', 'Transcriptomics'}",set()
SNP calls on 20 Candida albicans clinical isolates,Intra-species variation in Candida albicans.,gpt-3.5-turbo,"{'Genomics', 'Transcriptomics', 'Parasitology'}",set()
"RNA-Seq from male and female Anopheles coluzzii, Anopheles arabiensis, Anopheles quadriannulatus, and their hybrids. acolAcolN3idAnoColuKW18c001_1",RNA-Seq of member species of the Anopheles gambiae species complex and their F1 hybrids.,gpt-3.5-turbo,"{'Genetics', 'Laboratory animal science', 'Microbiology'}",set()
<i>Acanthamoeba castellanii</i> str. Neff Genome Sequence and Annotation,Acanthamoeba castellanii str. Neff genome sequence and annotation,gpt-3.5-turbo,"{'Genetics', 'Transcriptomics', 'RNA'}",set()
<i>Edhazardia aedis</i> USNM 41457 Genome Sequence and Annotation,Genome sequence of Edhazardia aedis USNM 41457,gpt-3.5-turbo,"{'Genomics', 'Molecular biology'}",{'Annotation'}
Malaria in migrant agricultural workers in western Ethiopia: entomological assessment of malaria transmission risk,"Human landing collections were conducted in Dangur woreda, Benishangul-Gumuz, between July and December 2017. This period encompasses the months with the highest rain and the peak mosquito population. Mosquitoes were identified to species and tested for the presence of Plasmodium sporozoites. (MapVEu VBP0000738)",gpt-3.5-turbo,"{'Genomics', 'DNA', 'Genetics'}",set()
Autosome combination study for insecticide resistance,Autosome combination study for insecticide resistance in the house fly Musca domestica.,gpt-3.5-turbo,"{'Zoology', 'Parasitology', 'Public health and epidemiology'}",set()
"Assessing Insecticide Susceptibility and Resistance Intensity of Anopheles gambiae s.l. Populations From Some Districts of Benin Republic, West Africa","The present study aimed at assessing the pyrethroid resistance intensity of populations of An. gambiae s.l. from some southern and northern districts of Benin, using the WHO susceptibility tube testing and the CDC bottle bioassays.",gpt-3.5-turbo,"{'Genetics', 'Zoology', 'Molecular biology'}",{'Entomology'}
<i>Coccidioides posadasii</i> strain Silveira 2022 Genome Sequence and Annotation,Genome Sequence and Annotation of Coccidioides posadasii strain Silveira 2022,gpt-3.5-turbo,"{'Zoology', 'Public health and epidemiology'}",{'Entomology'}
<i>Leishmania donovani</i> strain LV9 Genome Sequence and Annotation,Genome sequence and annotation for Leishmania donovani strain LV9 PacBio genome sequence and annotation.,gpt-3.5-turbo,"{'Genomics', 'Bioinformatics', 'Microbiology'}",set()
Mitochondrial Matrix Proteome,"Toxoplasma mitochondrial matrix proteome determined using two independent, biotin-labelling approaches: ascorbate peroxidase (APEX) approach and the BirA*/BioID approach.",gpt-3.5-turbo,"{'Genetics', 'Parasitology', 'Genomics'}",set()
Genome wide comparison of Leishmania donovani strains from Ethiopia,Genome wide comparison of Leishmania donovani strains from Ethiopia,gpt-3.5-turbo,"{'Genomics', 'Biochemistry', 'Metabolomics'}",set()
2018 Mosquito surveillance from Volusia County Florida,2018 Mosquito surveillance from Volusia County Florida using multiple trap types (MapVEu VBP0000744),gpt-3.5-turbo,"{'Genetics', 'Parasitology', 'Genomics'}",set()
Aligned genomic sequence reads - strains LV39cl5 and Seidman751,"Whole genome resequencing data from Leishmania major strains LV39cl5 and Seidman751 were used to call SNPs 
       and determine CNV at the gene and chromosome level.",gpt-3.5-turbo,"{'Microbiology', 'Environmental sciences', 'Infectious disease'}",set()
Metronidazole resistant cell line transcriptomes,"Transcriptomes of two in vitro selected, metronidazole resistant parasite lines, as well as one revertant and the wild type cell line.",gpt-3.5-turbo,"{'Genomics', 'Comparative genomics', 'Genetic variation'}",set()
Three Developmental Stages,"Natalia S. Akopyants, Elizabeth Kruvand, Iris Wong, and Stephen M. Beverley (2010), manuscript in preparation.    Dept of Molecular Microbiology, Washington University School of Medicine, St. Louis 63110 USA.   Please send queries to Stephen M. Beverley (beverley@borcim.wustl.edu).",gpt-3.5-turbo,"{'Molecular biology', 'Transcriptomics', 'Parasitology'}",set()
<i>Aspergillus glaucus</i> CBS 516.65 Genome Sequence and Annotation,Genome sequence and annotation for Aspergillus glaucus CBS516.65,gpt-3.5-turbo,"{'Developmental biology', 'Genetics', 'Molecular biology'}",set()
Human Proteome During Infection with 4 strains of T. gondii and one strain of N. caninum,"H. sapiens peptide sequences from a proteomic analysis of a mixed parasite/host sample
      collected during T. gondii infections in human foreskin fibroblasts.",gpt-3.5-turbo,"{'Genomics', 'Biology'}",{'Annotation'}
Transcription profiling at two age points to identify genes with age-dependent transcription,Gene expression was compared between old (29 day) and young (9 day) adult female Aedes aegypti mosquitoes in order to discover diagnostic transcripts for mosquito age determination.,gpt-3.5-turbo,"{'Molecular biology', 'Proteomics', 'Infectious disease'}",set()
"Cytoplasmic and nuclear fractions from rings, trophozoites and schizonts (3D7)","P. falciparum nuclear and cytosolic proteomes for the ring, trophozoite and schizont stages of intra-erythrocytic development.",gpt-3.5-turbo,"{'Genetics', 'Transcriptomics', 'Gene expression'}",set()
Midguts at 7-time points with and without Leishmania infection,RNA-Seq of uninfected and Leishmania infantum-infected Lutzomyia longipalpis midguts from seven different libraries corresponding to time points which cover the various Leishmania developmental stages inside the vector.,gpt-3.5-turbo,"{'Cell biology', 'Parasitology', 'Proteomics'}",set()
DDT resistance in Anopheles gambiae declines with mosquito age.,Insecticide resistance study imported from IRBase. (MapVEu VBP0000105),gpt-3.5-turbo,"{'Genomics', 'Parasitology', 'Infectious disease'}",set()
"SNP calls on WGS of Cryptococcus from Central Zambezian miombo woodlands (non-VGV isolates - VGI, VGII, VGIII, VGIV, VGVI)","We discovered a new lineage of the globally important fungal pathogen Cryptococcus gattii on the basis of analysis of six isolates collected from three locations spanning the Central Miombo Woodlands of Zambia, Africa.",gpt-3.5-turbo,"{'Zoology', 'Parasitology'}","{'Resistance science', 'Entomology'}"
<i>Pneumocystis sp. 'macacae'</i> P2C Genome Sequence and Annotation,Genome Sequence and Annotation of Pneumocystis sp. macacae P2C,gpt-3.5-turbo,"{'Genomics', 'Microbiology', 'Ecology'}",set()
"State-wide mosquito surveillance in Iowa, USA, 1994 (New Jersey light trap)","Mosquito collections have been made in various locations in Iowa, USA, using New Jersey light traps. (MapVEu VBP0000412)",gpt-3.5-turbo,"{'Genomics', 'Microbiology', 'Molecular biology'}",set()
<i>Fusarium circinatum</i> NRRL 25331 Genome Sequence and Annotation,Genome Sequence and Annotation of Fusarium circinatum NRRL 25331,gpt-3.5-turbo,"{'Zoology', 'Environmental sciences', 'Public health and epidemiology'}",{'Entomology'}
Intraerythrocytic cycle transcriptome (3D7),RNA-Seq analysis of 8 time points during the P. falciparum 3D7 intraerythrocytic cycle.,gpt-3.5-turbo,"{'Genomics', 'Bioinformatics', 'Microbiology'}",set()
Hyphal Growth Time Series,"Rhizopus oryzae hyphal growth on solid media at 3 time points: 3 hrs, 5 hrs, and 20 hrs.  The 3 hr timepoint is taken from the hyphal tip, while the 5 and 20 hr timepoints are taken from tissue deeper into the colony.",gpt-3.5-turbo,"{'Transcriptomics', 'Parasitology', 'RNA'}",set()
Insecticide resistance in malaria vectors along the Thailand-Myanmar border,"Anopheles mosquitoes were collected in four sentinel villages during August and November 2014 and July 2015 using human landing catch and cow bait collection methods. WHO susceptibility tests were carried out to measure the mortality and knock-down rates of female mosquitoes to deltamethrin (0.05%), permethrin (0.75%) and DDT (4%). DNA sequencing of a fragment of the voltage-gated sodium channel gene was carried out to identify knock-down resistance (kdr) mutations at position 1014 in mosquitoes surviving exposure to insecticides. (MapVEu VBP0000190)",gpt-3.5-turbo,"{'Cell biology', 'Microbiology', 'Taxonomy'}",set()
<i>Histoplasma capsulatum</i> G186AR Genome Sequence and Annotation,Genome sequence and annotation for Histoplasma capsulatum G186AR.,gpt-3.5-turbo,"{'Tropical medicine', 'Infectious disease'}",{'Vector biology'}
"Status of insecticide resistance in anopheline mosquitoes of Punjab Province, Pakistan",Insecticide resistance study imported from IRBase. (MapVEu VBP0000054),gpt-3.5-turbo,"{'Genomics', 'Taxonomy', 'Microbiology'}",set()
<i>Anopheles quadriannulatus</i> SANGWE Genome Sequence and Annotation,Genome Sequence and Annotation for Anopheles quadriannulatus SANGWE,gpt-3.5-turbo,"{'Population genetics', 'Parasitology', 'Infectious disease'}",set()
"UK Culicoides surveillance, Pirbright Institute, UK, 2009","A UK surveillance network for Culicoides biting midges was ran up by The Pirbright Institute from 2006 to 2011 using 8W ultraviolet Onderstepoort Veterinary Institute (OVI) light-suction traps. Traps were set from dusk until dawn one day a week. Culicoides were categorised into groups using wing patterns and metrics. Male members of the subgenus Avaritia were identified to species level based on their genital morphology, whilst females were treated as a single group and sub-divided according to the appearance of their abdomen (unpigmented, pigmented, gravid and blood-fed). Development of pigmentation in female Culicoides is broadly indicative of aging, but direct extrapolation to parity is not recommended. For larger samples, a subsampling technique was used. 17 trapping sites are georeferenced to the county level. In most cases, there was a single trap per county. For higher resolution georeferencing, please contact the authors. (MapVEu VBP0000438)",gpt-3.5-turbo,"{'Genomics', 'Bioinformatics', 'Molecular biology'}",set()
