Name,Description,Model,Predictions,Hallucinations
OpenDengue: data from the OpenDengue database,"The OpenDengue project aims to build and maintain a database of dengue case counts for every dengue-affected country worldwide since 1990 or earlier. We collate data from a range of publicly available sources including ministry of health websites, peer-reviewed publications and other disease databases.

The latest database is available on our OpenDengue website (https://opendengue.org/data.html). Past and current versions are also available in the Opendengue Github repository (https://github.com/OpenDengue/master-repo).

Global summaries of data: We provide three global summaries of the data in OpenDengue. We provide the best national estimate (""National_extract.csv""), the best temporal resolution (""Temporal_extract.csv"") and the best spatial resolution (""Spatial_extract.csv""). This allows users to customise their data extraction based on their research question. Each row in the data table contains a unique, non-overlapping location and time period with the associated dengue case data. The below codebook describes each variable.
adm_0_name : administrative level 0/country name
adm_1_name : administrative level 1 name
adm_2_name : administrative level 2 name
full_name : full place name
ISO_A0 : ISO country code
FAO_GAUL_code : Food and Agricultural Organization Global Administrative Unit Layer Code
RNE_iso_code : RNaturalEarth ISO code
IBGE_code : Brazilian Instituto Brasileiro de Geografia e Estatística (IBGE) code
calendar_start_date : the start date in calendar time with the format YYYY-mm-dd
calendar_end_date : the end date in calendar time with the format YYYY-mm-dd
Year : year
dengue_total : the total dengue case count relating to the period and place
case_definition_standardised : case definition after standardisation
S_res : spatial resolution
T_res : temporal resolution
UUID : Universal Unique Identifier relating to the source file from which the data originates

The source data and source files can be found here: https://doi.org/10.6084/m9.figshare.24259573.",gpt-3.5-turbo,"{'Public health and epidemiology', '""Data submission, annotation, and curation""', 'Infectious disease'}",set()
"Staphylococcus aureus adapted to increased Vancomycin stress
","Application of adaptive laboratory evolution to increase resistance of Staphylococcus aureus to vancomycin, in order to understand the resistance mechanisms in this pathogen. Wild-type and medium (CA-MHB, and RPMI+10%LB) pre-adapted strains were used in this study.
",gpt-3.5-turbo,"{'Antimicrobial Resistance', 'Microbiology', 'Bioinformatics'}",set()
"Human Calu-3 cell transcriptome response to wild-type pandemic H1N1 (A/California/04/2009), natural isolate [mRNA]","The purpose is to obtain samples for mRNA, miRNA, proteomics, lipidomics, metabolomics, and histopathology analysis in human Calu-3 cells infected with wild-type pandemic H1N1 (A/California/04/2009), natural isolate.",gpt-3.5-turbo,"{'Transcriptomics', 'Infectious disease', 'Human genetics'}",set()
Gene expression analysis of mouse alveolar macrophages infected with Mycobacterium tuberculosis,The aim of this study was to measure the immune response of alveolar macrophages (AMs) to intracellular Mtb infection in vivo. We characterized the transcriptional profile of murine Mtb-infected AMs after aerosol infection by sorting cells from bronchoalveolar lavage fluid and performing low-input RNA-sequencing. To determine the effect of the transcription factor Nrf2 on this response we also measured the transcriptional profiles of AMs from mice lacking Nrf2.,gpt-3.5-turbo,"{'Gene expression', 'Immunology', 'Infectious disease'}",set()
Human oral or faecal metagenome Raw sequence reads,Faecal or oral microbiomes of persons administered different antibiotics.,gpt-3.5-turbo,"{'Metagenomics', 'Antimicrobial Resistance', 'Microbiology'}",set()
"A spatially restricted fibrotic niche in pulmonary fibrosis is sustained by M-CSF/M-CSFR signaling in monocyte-derived alveolar macrophages
","Pulmonary fibrosis is a heterogenous syndrome in which fibrotic scar replaces normal lung tissue. We performed single-cell RNA-seq on the lungs from mice exposed to fibrogenic particle (asbestos) and non-fibrogenic particle (TiO2) 14 days after the exposure to dissect cellular interactions unfolding during the early stages of the pulmonary fibrosis.
",gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Immunology'}",set()
"Mouse lung tissue transcriptome response to H1N1, H5N1, and mutants [mRNA]","The purpose is to obtain samples for mRNA, miRNA, proteomics, lipidomics, metabolomics, and histopathology analysis in mouse lung infected with WT A/Vietnam/1203/2004 (H5N1; 'VN1203'), VN1203-NS1trunc124, and WT A/California/04/2009 (H1N1; 'CA04').",gpt-3.5-turbo,"{'Animal study', 'Transcriptomics', 'Infectious disease'}",set()
"Gut microbiome predictors of treatment response and recurrence in primary Clostridium difficile infection
",Pre-treatment stool samples and clinical metadata including outcomes were collected prospectively from patients with their first CDI episode. Next generation 16s rRNA sequencing using MiSeq Illumina platform was performed and changes in microbial community structure were correlated with CDI outcomes.,gpt-3.5-turbo,"{'Genetics', 'Microbiology', 'Medicine'}",set()
"Metagenomes and Metatransciptomes from C. difficile infected murine cecal content
","Clostridium difficile is the most common single cause of hospital-acquired infection over the last decade in the United States. More...
",gpt-3.5-turbo,"{'Metagenomics', 'Microbiology', 'Infectious disease'}",set()
GATM PPMO knockdown affects host response to H1N1 influenza infection in mouse lungs,"The GATM gene shows strong transcriptional regulation during influenza infection and increased GATM transcription correlates with peak viral titers in the lung. In order to investigate an in vivo role for GATM during influenza infection, we created a peptide-conjugated phosphorodiamidate morpholino oligomer (PPMO) to disrupt GATM translation. In our study, mice received a GATM-specific PPMO or scrambled PPMO once per day for two days, and then were subsequently infected with an H1N1 (A/California/04/2009) strain of IAV or PBS as a mock infection control. Mouse lungs were harvested three days post-infection and analyzed via RNA sequencing.",gpt-3.5-turbo,"{'Animal study', 'RNA', 'Infectious disease'}",set()
The Landscape of NIAID-funded Observational COVID-19 Cohort Studies - Supplemental Data,"A description of the process and lessons learned from the National Institute of Allergy and Infectious Diseases to support 58 human cohort studies funded in 2020 and 2021 that tracked COVID-19 cases. Here lives the underlying metadata for this analysis, which is in press at the American Journal of Epidemiology.",gpt-3.5-turbo,"{'Infectious disease', 'Public health and epidemiology'}",{'Epidemiology'}
Longitudinal Metabolomics of Human Plasma Reveals Robust Prognostic Markers of COVID-19 Disease Severity,Longitudinal Metabolomics of Human and Hamster Plasma Reveals Robust Prognostic Markers of COVID-19 Disease Severity,gpt-3.5-turbo,"{'Metabolomics', 'Proteomics', 'Infectious disease'}",set()
Primary human microvascular endothelial cell transcriptome (mRNA) response to a wild type MERS-CoV (icMERS-CoV EMC2012),The purpose is to obtain samples for mRNA analysis in primary human microvascular endothelial cells infected with wild type MERS-CoV (icMERS).,gpt-3.5-turbo,"{'Genetics', 'Immunology', 'Virology'}",set()
"Mouse lung tissue transcriptome response to H1N1, H5N1, and mutants [miRNA]","The purpose is to obtain samples for mRNA, miRNA, proteomics, lipidomics, metabolomics, and histopathology analysis in mouse lung infected with WT A/Vietnam/1203/2004 (H5N1; 'VN1203'), VN12013-PB2-627E, VN1203-NS1trunc124, and WT A/California/04/2009 (H1N1; 'CA04').",gpt-3.5-turbo,"{'Transcriptomics', 'Mouse clinic', 'Infectious disease'}",set()
Genetic interaction map of HIV infection,Evaluation of genetic interactions that regualate HIV infection,gpt-3.5-turbo,"{'Genetics', 'Molecular biology', 'Genomics'}",set()
"GNPS U01 COM02 Metabolomics LAC CA-MHB High-Resolution Dual-Polarity qTOF LC/MS Method
","Coordinated OMICs data collection as part of UCSD U01 ""Systems Biology Approach to Redefine Susceptibility Testing and Treatment of MDR Pathogens in the Context of Host Immunity"" [dataset license: CC0 1.0 Universal (CC0 1.0)]
",gpt-3.5-turbo,"{'Systems biology', 'Metabolomics'}",{'Host-pathogen interaction'}
"Primary human Huh (human hepatocyte) cells transcriptome response to wild type Ebola Zaire (delta-VP30), EHUH003 [miRNA]",The purpose is to obtain samples for microRNA analysis in Huh (human hepatocyte) cells infected with wild type Ebola Zaire (delta-VP30).,gpt-3.5-turbo,"{'Cell biology', 'Transcriptomics', 'Infectious disease'}",set()
"GNPS U01 COM13 D592 in RPMI+10%LB
","Metabolomics, BCP, etc data from UCSD AMR U01 COM13 [dataset license: CC0 1.0 Universal (CC0 1.0)]
",gpt-3.5-turbo,"{'Antimicrobial Resistance', 'Metabolomics', 'Bioinformatics'}",set()
The transcriptional regulator-induced phenotype (TRIP) screen of Mycobacterium tuberculosis lab strains treated with INH,"The transcriptional regulator-induced phenotype (TRIP) screen, was used to identify previously uncharacterized network adaptations of Mycobacterium tuberculosis to the first-line anti-tuberculosis drug isoniazid (INH). ",gpt-3.5-turbo,"{'Microbiology', 'Molecular biology', 'Drug discovery'}",set()
"GNPS_UCSD_U01_Nafcillin_Stability_Assay _RPMI_Metabolomics_Untargeted_RP-C18
","UCSD U01 iARM. Assay for nafcillin stability in RPMI media. Untargeted RP-C18 HRLC-MS/MS. [dataset license: CC0 1.0 Universal (CC0 1.0)]
",gpt-3.5-turbo,"{'Drug development', 'Biochemistry', 'Metabolomics'}",set()
"Mouse lung transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.
","The cellular transcriptome of C57BL/6 mouse lungs was profiled by mRNA-Seq analysis at multiple time points in response to infection with influenza A/California/04/09 (H1N1), A/Wyoming/03/03 (H3N2), and A/Vietnam/1203/04 (H5N1) HALo virus. The Influenza A/Vietnam/1203/04 (H5N1) HALo mutant virus is an attenuated H5N1 virus generated from wild-type Influenza A/Vietnam/1203/04 (H5N1) virus as described in Steel, J., et al. J Virol. 2009 Feb; 83(4):1742-53. A/Wyoming/03/03 (H3N2) influenza virus replicates poorly in mice and lung tissue collected from mice inoculated with this virus did not carry viral loads detectable by plaque assay.",gpt-3.5-turbo,"{'Transcriptomics', 'Virology', 'Infectious disease'}",set()
